repo,proof_id,proof_path,loc,files_in_scope,num_preconditions,num_var_models,num_func_models,symex_steps,sat_vars,sat_clauses,max_unwind,runtime_seconds,total_coverage,target_coverage,num_errors
aws/s2n-tls,s2n_hash_update,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/s2n-tls/tests/cbmc/proofs/s2n_hash_update,28,1,1,0,0,1784,18173,11880,0,8.317,100.0,100.0,0
aws/s2n-tls,s2n_dh_p_g_Ys_to_dh_params,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/s2n-tls/tests/cbmc/proofs/s2n_dh_p_g_Ys_to_dh_params,36,1,3,1,0,4128,43353,63485,0,9.474,100.0,100.0,0
aws/s2n-tls,s2n_socket_read,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/s2n-tls/tests/cbmc/proofs/s2n_socket_read,15,1,0,0,0,222,2434,1319,0,9.427,90.625,90.625,0
aws/s2n-tls,s2n_stuffer_read_uint8,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/s2n-tls/tests/cbmc/proofs/s2n_stuffer_read_uint8,35,1,1,0,0,1598,22214,53308,0,9.51,97.97979797979798,97.97979797979798,0
aws/s2n-tls,s2n_hmac_digest,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/s2n-tls/tests/cbmc/proofs/s2n_hmac_digest,31,1,1,0,0,6094,,,0,8.326,100.0,100.0,0
aws/s2n-tls,s2n_stuffer_reserve_uint24,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/s2n-tls/tests/cbmc/proofs/s2n_stuffer_reserve_uint24,50,1,2,1,0,10134,202228,631175,0,15.959,90.6015037593985,90.6015037593985,0
aws/s2n-tls,s2n_stuffer_alloc_ro_from_string,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/s2n-tls/tests/cbmc/proofs/s2n_stuffer_alloc_ro_from_string,39,1,1,1,0,6496,100775,350432,0,10.507,91.34199134199135,91.34199134199135,0
aws/s2n-tls,s2n_stuffer_send_to_fd,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/s2n-tls/tests/cbmc/proofs/s2n_stuffer_send_to_fd,36,1,1,1,0,1803,16114,33454,0,9.601,98.3739837398374,98.3739837398374,0
aws/s2n-tls,s2n_constant_time_equals,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/s2n-tls/tests/cbmc/proofs/s2n_constant_time_equals,29,1,3,0,0,285,7429,10729,0,7.921,100.0,100.0,0
aws/s2n-tls,s2n_socket_read_restore,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/s2n-tls/tests/cbmc/proofs/s2n_socket_read_restore,16,1,0,0,0,3489,,,0,10.123,100.0,100.0,0
